file,row_idx,model,style,qhash,dataset,position,perturbation,typo10,target,answer,correct_col,regrade_scorer,error_type,recovery_behavior,is_kept_after_dedupe,cont_ok,ack_t1e,ack_t2
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,132,gpt-3.5-turbo-0301,sbs,704df4fe75f2,gsm8k,propcalc,random,1,12,$14.00.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,133,gpt-3.5-turbo-0301,sbs,8800ecf0f120,gsm8k,propcalc,random,1,840,837,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,134,gpt-3.5-turbo-0301,sbs,588638f703b5,gsm8k,propcalc,random,1,29,32,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,135,gpt-3.5-turbo-0301,sbs,00ba4ca0f2ea,gsm8k,propcalc,random,1,10,11 pages.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,136,gpt-3.5-turbo-0301,sbs,03d9c6654bf7,gsm8k,propcalc,random,1,120,120.5.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,137,gpt-3.5-turbo-0301,sbs,3b7f35fbb9a4,gsm8k,propcalc,random,1,360,366,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,138,gpt-3.5-turbo-0301,sbs,ce9e32f50168,gsm8k,propcalc,random,1,120,$121.33.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,139,gpt-3.5-turbo-0301,sbs,9b1722c0fbc0,gsm8k,propcalc,random,1,132,"82 tablespoons of flour, 48 tablespoons of sugar, and 4 tablespoons of salt.",,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,140,gpt-3.5-turbo-0301,sbs,818f50af77d9,gsm8k,propcalc,random,1,120,$138.00 ,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,141,gpt-3.5-turbo-0301,sbs,e399fd6b5550,gsm8k,propcalc,random,1,135,134,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,142,gpt-3.5-turbo-0301,sbs,eddec37294f1,gsm8k,propcalc,random,1,50,66,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,143,gpt-3.5-turbo-0301,sbs,2b1d867f38b0,gsm8k,propcalc,random,1,160,159,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,144,gpt-3.5-turbo-0301,sbs,8077c47ffffc,gsm8k,propcalc,random,1,10,10.22 inches.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,145,gpt-3.5-turbo-0301,sbs,ef5d12734cb6,gsm8k,propcalc,random,1,1000,2002,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,146,gpt-3.5-turbo-0301,sbs,4d1d21be0880,gsm8k,propcalc,random,1,87,91,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,147,gpt-3.5-turbo-0301,sbs,f92f9f0f8da3,gsm8k,propcalc,random,1,5,$2.86.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,148,gpt-3.5-turbo-0301,sbs,fa354d861727,gsm8k,propcalc,random,1,28,25,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,149,gpt-3.5-turbo-0301,sbs,82a7070566dd,gsm8k,propcalc,random,1,24,27,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,150,gpt-3.5-turbo-0301,sbs,b4436c3fa3b9,gsm8k,propcalc,random,1,43,42,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,151,gpt-3.5-turbo-0301,sbs,b6a40d54c7a3,gsm8k,propcalc,random,1,7,5,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,152,gpt-3.5-turbo-0301,sbs,4e1a8656addd,gsm8k,propcalc,random,1,133,$135.00 ,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,153,gpt-3.5-turbo-0301,sbs,6d2107eb3716,gsm8k,propcalc,random,1,27,30,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,154,gpt-3.5-turbo-0301,sbs,982f00c195a2,gsm8k,propcalc,random,1,12,11,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,155,gpt-3.5-turbo-0301,sbs,dfb7f973bc8a,gsm8k,propcalc,random,1,60,$58.00 ,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,156,gpt-3.5-turbo-0301,sbs,8b3f5bbf76cd,gsm8k,propcalc,random,1,3,$3.08.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,157,gpt-3.5-turbo-0301,sbs,03aa042f9ea9,gsm8k,propcalc,random,1,10,13,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,158,gpt-3.5-turbo-0301,sbs,a63006ed306c,gsm8k,propcalc,random,1,276,274,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,159,gpt-3.5-turbo-0301,sbs,1f06efb69d6e,gsm8k,propcalc,random,1,800,$798.00 ,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,160,gpt-3.5-turbo-0301,sbs,b7b584969697,gsm8k,propcalc,random,1,25,8y + 35.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,161,gpt-3.5-turbo-0301,sbs,b1f7bb0fb6e8,gsm8k,propcalc,random,1,142,139,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,162,gpt-3.5-turbo-0301,sbs,5e3c0d188034,gsm8k,propcalc,random,1,75,$72.00 ,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,163,gpt-3.5-turbo-0301,sbs,dab3882e8ebb,gsm8k,propcalc,random,1,540,537 seconds.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,164,gpt-3.5-turbo-0301,sbs,d3b19d478009,gsm8k,propcalc,random,1,4,$6.00 ,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,165,gpt-3.5-turbo-0301,sbs,76df72a6ed2e,gsm8k,propcalc,random,1,1170,1173,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,166,gpt-3.5-turbo-0301,sbs,2bc82baf17c1,gsm8k,propcalc,random,1,15,12,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,167,gpt-3.5-turbo-0301,sbs,192774eb9880,gsm8k,propcalc,random,1,16,15,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,168,gpt-3.5-turbo-0301,sbs,ca11a1e55cf1,gsm8k,propcalc,random,1,"14,000","13,997 bars.",,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,169,gpt-3.5-turbo-0301,sbs,d59d2b4f6da6,gsm8k,propcalc,random,1,324,$327.00.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,170,gpt-3.5-turbo-0301,sbs,bf9c824d4a0a,gsm8k,propcalc,random,1,42,$37.80.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,171,gpt-3.5-turbo-0301,sbs,9dc82ab32c3a,gsm8k,propcalc,random,1,19,$20.00 ,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,172,gpt-3.5-turbo-0301,sbs,3c051f943d55,gsm8k,propcalc,random,1,10,8,,False,,,1,1,1,1
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,173,gpt-3.5-turbo-0301,sbs,b3b30a2f1bc9,gsm8k,propcalc,random,1,3430,3381,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,174,gpt-3.5-turbo-0301,sbs,b5eac7b96132,gsm8k,propcalc,random,1,40,$39.00.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,175,gpt-3.5-turbo-0301,sbs,8822ea772213,gsm8k,propcalc,random,1,110,112,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,176,gpt-3.5-turbo-0301,sbs,a095550cabcd,gsm8k,propcalc,random,1,28,31,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,177,gpt-3.5-turbo-0301,sbs,e8bf9321e870,gsm8k,propcalc,random,1,7,9,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,178,gpt-3.5-turbo-0301,sbs,7ac4db02f98a,gsm8k,propcalc,random,1,40,$40.75.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,179,gpt-3.5-turbo-0301,sbs,d86f86eb21ea,gsm8k,propcalc,random,1,13,$16.00.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,180,gpt-3.5-turbo-0301,sbs,30edcb623a90,gsm8k,propcalc,random,1,60,57,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,181,gpt-3.5-turbo-0301,sbs,9535eb2a3107,gsm8k,propcalc,random,1,34,9,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,182,gpt-3.5-turbo-0301,sbs,828256bffe29,gsm8k,propcalc,random,1,55,58,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,183,gpt-3.5-turbo-0301,sbs,1d9a2129c4f6,gsm8k,propcalc,random,1,480,$478.00 ,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,184,gpt-3.5-turbo-0301,sbs,9926dc1a9775,gsm8k,propcalc,random,1,110,111 miles.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,185,gpt-3.5-turbo-0301,sbs,4c880425d29b,gsm8k,propcalc,random,1,16,19,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,186,gpt-3.5-turbo-0301,sbs,014157dd6adc,gsm8k,propcalc,random,1,5,4,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,187,gpt-3.5-turbo-0301,sbs,e39840fd59d8,gsm8k,propcalc,random,1,700,699,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,188,gpt-3.5-turbo-0301,sbs,2d328bff101d,gsm8k,propcalc,random,1,12,14,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,189,gpt-3.5-turbo-0301,sbs,c0d13065c788,gsm8k,propcalc,random,1,90,$90.90.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,190,gpt-3.5-turbo-0301,sbs,0d4735f4807a,gsm8k,propcalc,random,1,47,42,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,191,gpt-3.5-turbo-0301,sbs,c44f8a8ce8c8,gsm8k,propcalc,random,1,14,13,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,192,gpt-3.5-turbo-0301,sbs,c623e74a3cd9,gsm8k,propcalc,random,1,159,156,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,193,gpt-3.5-turbo-0301,sbs,e0f67148d694,gsm8k,propcalc,random,1,842,845,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,194,gpt-3.5-turbo-0301,sbs,55a39302e339,gsm8k,propcalc,random,1,7,5,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,195,gpt-3.5-turbo-0301,sbs,d7501e1e093e,gsm8k,propcalc,random,1,12,12,,True,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,196,gpt-3.5-turbo-0301,sbs,7d6ca876020d,gsm8k,propcalc,random,1,15,16,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,197,gpt-3.5-turbo-0301,sbs,abc9595dc2dc,gsm8k,propcalc,random,1,12,$10.00 ,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,198,gpt-3.5-turbo-0301,sbs,6dcf6eee4829,gsm8k,propcalc,random,1,1,1.05.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,199,gpt-3.5-turbo-0301,sbs,d53f7ebdf925,gsm8k,propcalc,random,1,2,2:02 PM,,True,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,200,gpt-3.5-turbo-0301,sbs,124701484d5c,gsm8k,propcalc,random,1,20,20.5.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,201,gpt-3.5-turbo-0301,sbs,5c084013ce99,gsm8k,propcalc,random,1,6,$4.00 ,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,202,gpt-3.5-turbo-0301,sbs,ee4ce5b0dac1,gsm8k,propcalc,random,1,5,8,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,203,gpt-3.5-turbo-0301,sbs,5983d438393a,gsm8k,propcalc,random,1,375,378,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,204,gpt-3.5-turbo-0301,sbs,f34ae0549eef,gsm8k,propcalc,random,1,18,16,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,205,gpt-3.5-turbo-0301,sbs,5e8ca1ee407c,gsm8k,propcalc,random,1,32,$31.00 ,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,206,gpt-3.5-turbo-0301,sbs,f6b2972bd26c,gsm8k,propcalc,random,1,68,65,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,207,gpt-3.5-turbo-0301,sbs,97fcebe340d4,gsm8k,propcalc,random,1,9,11,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,208,gpt-3.5-turbo-0301,sbs,9daeaea1af0e,gsm8k,propcalc,random,1,14,16,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,209,gpt-3.5-turbo-0301,sbs,4f632014fa00,gsm8k,propcalc,random,1,575,$578.00 ,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,210,gpt-3.5-turbo-0301,sbs,8f5fa467d5e7,gsm8k,propcalc,random,1,85000,"85,001 calories.",,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,211,gpt-3.5-turbo-0301,sbs,ac94befcf7d0,gsm8k,propcalc,random,1,60,60.6.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,212,gpt-3.5-turbo-0301,sbs,7f68f3b30781,gsm8k,propcalc,random,1,120,118,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,213,gpt-3.5-turbo-0301,sbs,4a66199f38ed,gsm8k,propcalc,random,1,20,22,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,214,gpt-3.5-turbo-0301,sbs,6cb970558c14,gsm8k,propcalc,random,1,34,31 sticks.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,215,gpt-3.5-turbo-0301,sbs,2cf9515e79c6,gsm8k,propcalc,random,1,"1,875",1874,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,216,gpt-3.5-turbo-0301,sbs,52298e88b08d,gsm8k,propcalc,random,1,60,70,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,217,gpt-3.5-turbo-0301,sbs,8588bd9c6af5,gsm8k,propcalc,random,1,12,$20.00 ,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,218,gpt-3.5-turbo-0301,sbs,67f216815a72,gsm8k,propcalc,random,1,2,$1 per hour.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,219,gpt-3.5-turbo-0301,sbs,fb1d978ae07d,gsm8k,propcalc,random,1,655,653 kilometers.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,220,gpt-3.5-turbo-0301,sbs,86afebc672f3,gsm8k,propcalc,random,1,15,14 gallons.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,221,gpt-3.5-turbo-0301,sbs,aa38f40410f7,gsm8k,propcalc,random,1,55,$52.00 ,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,222,gpt-3.5-turbo-0301,sbs,79f6f3af9d4a,gsm8k,propcalc,random,1,24,16,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,223,gpt-3.5-turbo-0301,sbs,182de8eac2e1,gsm8k,propcalc,random,1,320,310,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,224,gpt-3.5-turbo-0301,sbs,c774bb8c085c,gsm8k,propcalc,random,1,24,21,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,225,gpt-3.5-turbo-0301,sbs,4ea8d8fa5aaf,gsm8k,propcalc,random,1,300,320,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,226,gpt-3.5-turbo-0301,sbs,77f408fa47f7,gsm8k,propcalc,random,1,750,753,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,227,gpt-3.5-turbo-0301,sbs,dae74ccc0392,gsm8k,propcalc,random,1,16,28,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,228,gpt-3.5-turbo-0301,sbs,52afa62fdf62,gsm8k,propcalc,random,1,8,9,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,229,gpt-3.5-turbo-0301,sbs,406a2a6f01f8,gsm8k,propcalc,random,1,72000,"72,015.00",,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,230,gpt-3.5-turbo-0301,sbs,46acca3c0414,gsm8k,propcalc,random,1,26,23 inches.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,231,gpt-3.5-turbo-0301,sbs,51802bbc2a7d,gsm8k,propcalc,random,1,72,70,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,232,gpt-3.5-turbo-0301,sbs,ebd0bd4fbedc,gsm8k,propcalc,random,1,16,14,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,233,gpt-3.5-turbo-0301,sbs,956ec2d6f907,gsm8k,propcalc,random,1,113,$116.00.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,234,gpt-3.5-turbo-0301,sbs,9bfd0a3ac6bb,gsm8k,propcalc,random,1,24,36,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,235,gpt-3.5-turbo-0301,sbs,cb62598729a7,gsm8k,propcalc,random,1,60,"60.07 miles per day, but it may not be a realistic or safe goal for Soledad to achieve.",,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,236,gpt-3.5-turbo-0301,sbs,7baa0bdd01fa,gsm8k,propcalc,random,1,5,8,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,237,gpt-3.5-turbo-0301,sbs,b8cb8597305b,gsm8k,propcalc,random,1,-3,0 degrees Celsius.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,238,gpt-3.5-turbo-0301,sbs,a99079e68b3f,gsm8k,propcalc,random,1,9,8,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,239,gpt-3.5-turbo-0301,sbs,5f968e898e79,gsm8k,propcalc,random,1,35,35.5 miles.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,240,gpt-3.5-turbo-0301,sbs,7971b57e82d5,gsm8k,propcalc,random,1,105,105,,True,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,241,gpt-3.5-turbo-0301,sbs,f9a1e96db02d,gsm8k,propcalc,random,1,96,$102.00 ,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,242,gpt-3.5-turbo-0301,sbs,0653b6c22c0a,gsm8k,propcalc,random,1,7,10,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,243,gpt-3.5-turbo-0301,sbs,a2156c81c83e,gsm8k,propcalc,random,1,300,301,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,244,gpt-3.5-turbo-0301,sbs,9cfa1d6ab31d,gsm8k,propcalc,random,1,34,36,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,245,gpt-3.5-turbo-0301,sbs,65ac9f727978,gsm8k,propcalc,random,1,9,10,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,246,gpt-3.5-turbo-0301,sbs,3768e6845b1b,gsm8k,propcalc,random,1,1125,1123,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,247,gpt-3.5-turbo-0301,sbs,3fecb15072f3,gsm8k,propcalc,random,1,9,12,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,248,gpt-3.5-turbo-0301,sbs,66af632d0852,gsm8k,propcalc,random,1,2,1 pint.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,249,gpt-3.5-turbo-0301,sbs,77fec9b0df68,gsm8k,propcalc,random,1,10,10.25.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,250,gpt-3.5-turbo-0301,sbs,ee732b755198,gsm8k,propcalc,random,1,306,$342.00 ,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,251,gpt-3.5-turbo-0301,sbs,629a6b1635db,gsm8k,propcalc,random,1,6,4,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,252,gpt-3.5-turbo-0301,sbs,feeb816f842f,gsm8k,propcalc,random,1,100,$70.00 ,,False,calculation,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,253,gpt-3.5-turbo-0301,sbs,06188a9db856,gsm8k,propcalc,random,1,280,$328.00.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,254,gpt-3.5-turbo-0301,sbs,f050085ae1f0,gsm8k,propcalc,random,1,75,73,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,255,gpt-3.5-turbo-0301,sbs,29435185fd6b,gsm8k,propcalc,random,1,2400,2399,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,256,gpt-3.5-turbo-0301,sbs,3ada0079b6a7,gsm8k,propcalc,random,1,168,167,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,257,gpt-3.5-turbo-0301,sbs,1c49fe67808d,gsm8k,propcalc,random,1,"40,000","$40,000.40.",,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,258,gpt-3.5-turbo-0301,sbs,0e8b9aaa4be4,gsm8k,propcalc,random,1,64,$64.50.,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,259,gpt-3.5-turbo-0301,sbs,31b7644079e2,gsm8k,propcalc,random,1,29,32,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,260,gpt-3.5-turbo-0301,sbs,aff1b47b3dc4,gsm8k,propcalc,random,1,10,11,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,261,gpt-3.5-turbo-0301,sbs,e776861dbaad,gsm8k,propcalc,random,1,144,$144.00 ,,True,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,262,gpt-3.5-turbo-0301,sbs,20c7067e4387,gsm8k,propcalc,random,1,30,29,,False,,,1,1,0,0
test_adjusted_position-propcalc_perturbation-random_letter_perturbation-typo10_annotated.csv,263,gpt-3.5-turbo-0301,sbs,d27b40fbc128,gsm8k,propcalc,random,1,150,151,,False,,,1,1,0,0
